61_x,61_y,291_x,291_y,61_291_distance
510,532,643,532,133.0
512,533,643,533,131.0
511,533,643,532,132.00378782444085
513,532,644,532,131.0
514,533,645,531,131.01526628603247
514,531,649,527,135.05924625881784
513,527,649,526,136.0036764208968
509,525,645,523,136.01470508735443
510,522,644,521,134.00373129133382
508,519,644,520,136.0036764208968
508,517,645,517,137.0
508,513,645,512,137.00364958642524
504,511,645,511,141.0
501,511,642,510,141.00354605470034
496,509,635,512,139.0323703315167
496,510,631,512,135.0148140020198
491,508,630,514,139.12943613772032
489,507,627,514,138.1774221788784
486,505,624,512,138.1774221788784
485,505,624,512,139.17614738165446
484,502,624,511,140.28898745090436
482,503,623,511,141.2267680009707
484,502,627,510,143.22360140703069
484,501,627,510,143.28293687665675
486,501,630,507,144.12494579357175
488,501,630,508,142.1724305201258
491,502,634,510,143.22360140703069
494,503,637,511,143.22360140703069
496,503,641,511,145.2205219657332
498,504,642,511,144.1700384962146
502,504,645,512,143.22360140703069
504,504,646,513,142.28492541376264
504,504,648,513,144.2809758769326
506,504,650,514,144.34680460612904
508,505,650,516,142.42541907960108
510,508,649,516,139.2300254973761
510,509,649,518,139.29106216839614
508,509,652,519,144.34680460612904
513,514,653,522,140.22838514366484
516,516,652,522,136.13228860193308
513,518,651,522,138.05795884337854
510,521,648,524,138.03260484392808
511,525,649,528,138.03260484392808
515,526,649,531,134.09325113517085
518,524,652,530,134.13426109685773
523,524,655,530,132.13629327327143
520,525,660,531,140.12851244482687
524,526,658,531,134.09325113517085
527,528,659,532,132.06059215375342
527,530,657,534,130.06152390311286
523,531,663,537,140.12851244482687
523,532,664,537,141.088624630053
526,532,669,536,143.05593311708537
528,533,669,538,141.088624630053
530,534,668,540,138.13037319865606
532,535,668,542,136.1800279042415
533,537,667,545,134.23859355639868
535,540,665,551,130.4645545732633
533,542,665,554,132.54433220624713
536,543,664,557,128.76334882255898
534,545,664,558,130.64838307457157
533,548,666,559,133.4541119636259
531,551,664,561,133.37541002748594
529,550,660,559,131.30879635424276
526,547,656,556,130.31116606031887
525,542,655,549,130.18832512940628
525,538,654,545,129.18978287774928
522,533,655,541,133.24038426843418
522,531,658,539,136.23509092741122
519,527,658,538,139.43457247038842
516,526,660,534,144.22205101855957
516,525,660,533,144.22205101855957
519,527,659,532,140.089257261219
526,526,659,533,133.18408313308313
526,524,660,532,134.23859355639868
525,523,658,531,133.24038426843418
528,521,658,529,130.24592124131948
527,519,659,526,132.1854757528224
525,518,660,525,135.18135966175217
523,517,660,523,137.13132391981054
523,516,658,523,135.18135966175217
521,516,656,523,135.18135966175217
519,514,656,523,137.2953021774598
519,514,655,522,136.23509092741122
518,512,655,520,137.23337786413333
515,510,656,519,141.28694207179942
515,509,656,519,141.35416513141735
515,507,656,516,141.28694207179942
517,506,656,515,139.29106216839614
518,506,657,515,139.29106216839614
520,505,659,515,139.35924798878617
519,504,661,515,142.42541907960108
521,505,662,516,141.42842712835352
525,507,661,518,136.444127759314
528,511,660,521,132.3782459469833
529,516,658,526,129.38701635017324
529,520,659,530,130.38404810405297
526,521,662,530,136.2974687952788
526,526,658,535,132.30646242719968
523,528,657,535,134.18271125595876
522,526,654,535,132.30646242719968
522,527,653,533,131.13733259449805
520,524,653,531,133.18408313308313
518,523,651,529,133.13526955694348
517,521,651,527,134.13426109685773
516,519,649,527,133.24038426843418
521,519,651,527,130.24592124131948
521,520,654,526,133.13526955694348
523,520,658,525,135.09256086106296
527,519,661,525,134.13426109685773
529,518,664,525,135.18135966175217
533,522,666,529,133.18408313308313
535,526,667,534,132.24220203853233
534,529,664,539,130.38404810405297
535,531,658,541,123.40583454602137
531,531,655,542,124.4869471069156
529,526,655,540,126.77539193392383
527,525,657,537,130.5526713629407
525,522,658,534,133.5402561027947
526,521,657,532,131.4610208388783
523,518,659,530,136.5283853270081
522,516,657,528,135.5322839769182
524,515,656,527,132.54433220624713
526,516,655,528,129.5569372901351
525,516,653,529,128.65846260545786
526,514,652,529,126.8897158953396
528,513,654,528,126.8897158953396
530,515,655,528,125.67418191498204
529,516,654,528,125.57467897629681
525,517,653,529,128.56126943990557
525,517,654,527,129.38701635017324
526,516,655,524,129.24782396620841
523,513,654,522,131.30879635424276
522,512,656,521,134.30189872075525
518,514,657,521,139.17614738165446
517,511,656,519,139.2300254973761
517,511,656,519,139.2300254973761
516,510,656,519,140.28898745090436
515,508,654,518,139.35924798878617
513,508,655,517,142.28492541376264
511,504,651,514,140.356688476182
510,503,650,513,140.356688476182
509,500,652,510,143.34922392534952
507,499,652,509,145.34441853748632
506,497,653,509,147.48898263938224
506,497,652,508,146.4137971640651
507,497,653,508,146.4137971640651
507,497,654,510,147.57371039585607
507,496,655,509,148.56984889270097
509,497,657,508,148.4082207965583
511,496,657,508,146.4923206178399
512,498,657,510,145.49570440394453
510,498,662,508,152.3285921946369
513,498,662,509,149.40548852033515
516,498,664,510,148.48568954616468
517,500,664,512,147.48898263938224
518,503,663,514,145.41664278891878
517,501,662,512,145.41664278891878
519,500,662,512,143.50261321662404
520,500,664,511,144.4195277654653
521,500,664,512,143.50261321662404
520,501,666,514,146.57762448614045
523,501,666,517,143.8923208513922
525,505,662,520,137.81872151489435
525,504,664,522,140.1606221447379
527,502,666,523,140.57738082636197
528,504,670,524,143.4015341619468
530,504,674,525,145.52319402761884
533,503,676,526,144.83784035948617
535,503,677,526,143.85061696079026
538,503,679,527,143.02796929272262
540,503,681,528,143.19916200872126
541,504,682,529,143.19916200872126
542,504,683,529,143.19916200872126
544,505,683,531,141.41074923781431
544,507,681,533,139.44532978913278
543,509,677,535,136.49908424601244
543,510,677,535,136.31214179228496
548,510,676,535,130.41855696180662
550,512,677,534,128.89142717807107
550,511,678,535,130.23056476879765
551,512,676,535,127.09838708654017
549,514,679,534,131.52946437965906
546,516,679,534,134.21251804507656
542,518,674,536,133.2216198670471
541,519,674,534,133.843191832831
536,515,675,530,139.8070098385628
533,513,672,526,139.60659010233005
531,511,672,523,141.50971698084905
527,508,672,520,145.49570440394453
527,505,671,517,144.49913494550754
526,504,672,515,146.4137971640651
525,502,672,513,147.41099009232656
524,504,670,513,146.27713423498562
525,507,669,514,144.1700384962146
531,509,669,514,138.0905500025255
535,505,666,509,131.06105447462264
535,501,667,504,132.03408650799233
528,503,663,506,135.03332921912278
521,503,658,506,137.03284277865654
516,503,660,506,144.03124660989366
515,498,661,501,146.03081866510234
515,494,659,497,144.03124660989366
514,492,659,495,145.03103116229988
515,489,658,496,143.17122615944868
515,488,657,496,142.22517358048822
518,491,659,498,141.1736519326464
516,493,660,501,144.22205101855957
517,494,660,503,143.28293687665675
516,495,659,504,143.28293687665675
517,494,662,505,145.41664278891878
518,494,662,503,144.2809758769326
517,491,663,502,146.4137971640651
516,489,661,500,145.41664278891878
519,487,663,499,144.49913494550754
520,486,662,498,142.50614021858848
519,486,662,499,143.58969322343438
517,487,659,499,142.50614021858848
518,487,659,501,141.69333082400175
516,488,658,502,142.68847185389575
518,490,657,504,139.70325694127536
519,492,656,505,137.6154061142865
519,494,656,505,137.44089638822936
517,494,655,506,138.52075656738234
518,495,655,505,137.3644786689776
517,495,652,506,135.44740676735012
517,495,653,506,136.444127759314
518,497,653,507,135.36986370680884
517,500,657,508,140.22838514366484
519,503,656,511,137.23337786413333
519,506,654,516,135.36986370680884
522,509,653,519,131.38112497615478
521,513,653,520,132.1854757528224
519,514,652,522,133.24038426843418
518,517,650,523,132.13629327327143
521,523,652,525,131.01526628603247
516,525,649,527,133.01503674397117
514,525,644,529,130.06152390311286
512,528,641,530,129.0155029444136
509,528,641,529,132.00378782444085
513,525,641,526,128.00390619039717
512,519,640,520,128.00390619039717
512,519,641,520,129.00387591076478
513,518,643,519,130.00384609695206
511,517,644,518,133.00375934536586
506,513,646,516,140.03213916812098
506,511,648,514,142.03168660548954
514,508,649,511,135.03332921912278
515,505,649,507,134.01492454200763
513,506,652,508,139.01438774457844
515,506,649,510,134.05968819895114
516,507,649,512,133.09395177843356
517,507,649,513,132.13629327327143
517,509,648,515,131.13733259449805
519,510,648,517,129.18978287774928
518,509,649,516,131.18688958886096
518,509,647,517,129.24782396620841
518,509,644,518,126.3210196285638
519,508,645,518,126.39620247459969
517,506,647,517,130.4645545732633
518,506,649,518,131.54847015454038
516,509,649,521,133.5402561027947
513,510,648,522,135.5322839769182
514,511,648,520,134.30189872075525
510,512,647,521,137.2953021774598
507,515,643,522,136.1800279042415
506,515,637,522,131.18688958886096
504,514,636,521,132.1854757528224
501,515,634,521,133.13526955694348
495,517,631,522,136.09188072769072
492,518,631,523,139.0898989862312
491,517,631,522,140.089257261219
497,516,632,521,135.09256086106296
502,515,632,520,130.09611831257686
501,515,634,520,133.09395177843356
495,514,635,520,140.12851244482687
494,512,636,518,142.12670403551894
494,512,635,519,141.1736519326464
498,511,637,520,139.29106216839614
498,510,636,521,138.43771162512041
495,511,640,521,145.34441853748632
491,509,637,520,146.4137971640651
496,510,631,521,135.44740676735012
497,510,629,522,132.54433220624713
497,509,630,522,133.63382805263043
498,511,627,522,129.46814279968643
498,512,628,522,130.38404810405297
501,515,630,524,129.31357237351384
503,516,631,525,128.3160161476345
502,517,631,525,129.24782396620841
504,516,634,524,130.24592124131948
500,512,636,522,136.36715146984628
501,511,639,521,138.36184445142382
503,510,637,521,134.45073447177595
503,510,638,521,135.44740676735012
501,511,637,522,136.444127759314
504,515,638,524,134.30189872075525
507,520,637,531,130.4645545732633
508,527,641,535,133.24038426843418
507,529,644,536,137.17871555019022
509,529,644,535,135.1332675546625
506,527,642,533,136.13228860193308
501,523,641,532,140.28898745090436
499,522,643,531,144.2809758769326
505,519,642,528,137.2953021774598
506,515,640,523,134.23859355639868
502,512,641,521,139.29106216839614
501,514,638,520,137.13132391981054
502,515,637,524,135.29966740535616
499,516,636,524,137.23337786413333
498,516,635,523,137.17871555019022
499,515,634,522,135.18135966175217
500,513,636,520,136.1800279042415
498,508,636,517,138.2931668593933
498,508,638,517,140.28898745090436
497,507,639,516,142.28492541376264
496,503,639,513,143.34922392534952
496,501,640,512,144.4195277654653
500,501,641,512,141.42842712835352
502,499,641,514,139.8070098385628
510,503,637,515,127.56566936288148
508,505,634,520,126.8897158953396
507,507,638,523,131.97348218486925
506,509,639,524,133.843191832831
501,510,639,526,138.92443989449805
499,512,637,527,138.81282361511128
496,512,636,528,140.91131963046828
495,513,632,530,138.0507153186828
495,516,632,530,137.71347065556077
497,519,633,531,136.5283853270081
495,520,632,532,137.5245432641025
493,520,628,531,135.44740676735012
491,520,624,532,133.5402561027947
489,520,620,531,131.4610208388783
489,523,620,533,131.38112497615478
493,524,621,533,128.3160161476345
499,524,622,533,123.3288287465668
499,522,626,532,127.39309243440164
498,522,629,530,131.24404748406687
497,524,630,529,133.09395177843356
499,526,629,530,130.06152390311286
496,528,630,532,134.05968819895114
495,531,628,534,133.0338302838793
494,532,630,534,136.01470508735443
495,531,631,532,136.0036764208968
496,528,633,529,137.00364958642524
497,526,634,527,137.00364958642524
498,525,633,526,135.00370365289984
499,524,633,526,134.01492454200763
499,524,632,526,133.01503674397117
500,523,632,525,132.015150645674
502,521,631,525,129.0620006043607
504,522,633,528,129.1394595001853
506,523,631,528,125.09996003196804
506,521,631,528,125.19584657647394
508,520,630,527,122.20065466273084
507,520,628,526,121.1486689980538
505,519,627,525,122.14745187681976
505,518,626,525,121.2023102090055
503,518,627,524,124.14507642270796
501,517,629,523,128.14054783713078
497,515,631,521,134.13426109685773
491,512,632,520,141.2267680009707
491,511,631,518,140.1748907615055
494,512,631,517,137.09121051329294
493,510,633,515,140.089257261219
498,510,635,514,137.05838172107534
499,510,630,515,131.0953851209111
496,510,632,515,136.09188072769072
495,513,631,516,136.03308421115798
496,516,630,518,134.01492454200763
497,516,631,521,134.09325113517085
497,516,628,520,131.06105447462264
492,514,629,520,137.13132391981054
491,513,630,520,139.17614738165446
490,510,630,518,140.22838514366484
491,508,630,515,139.17614738165446
491,505,629,513,138.2316895650198
490,502,630,511,140.28898745090436
491,501,631,511,140.356688476182
491,503,630,513,139.35924798878617
491,503,631,514,140.4314779527724
496,505,628,517,132.54433220624713
496,507,628,520,132.6386067478093
496,509,629,522,133.63382805263043
494,512,625,525,131.64345787011217
494,511,626,525,132.74034804836094
494,509,630,522,136.61991070118586
494,506,632,522,138.92443989449805
496,505,633,520,137.81872151489435
497,505,635,521,138.92443989449805
500,507,637,522,137.81872151489435
504,511,636,526,132.84953895290718
506,516,635,529,129.65338406690356
507,519,634,533,127.76932339180638
509,522,639,535,130.64838307457157
513,525,640,537,127.56566936288148
515,528,643,541,128.65846260545786
516,534,645,543,129.31357237351384
515,540,644,548,129.24782396620841
514,543,644,551,130.24592124131948
515,541,656,550,141.28694207179942
514,543,665,550,151.16216457830973
517,544,670,552,153.20900756809309
516,545,668,554,152.26621424334422
509,539,659,552,150.56227947264878
506,529,656,543,150.65191668213185
505,521,651,536,146.76852523616907
506,516,648,529,142.59382875847047
509,511,649,525,140.69825869569246
511,509,651,522,140.60227594174995
512,510,648,521,136.444127759314
511,509,647,520,136.444127759314
508,509,645,519,137.3644786689776
507,508,645,518,138.36184445142382
505,506,643,517,138.43771162512041
503,504,643,515,140.4314779527724
501,503,642,513,141.35416513141735
500,502,639,512,139.35924798878617
498,503,640,511,142.22517358048822
500,505,639,514,139.29106216839614
502,506,639,515,137.2953021774598
504,511,637,522,133.4541119636259
508,518,634,531,126.66885963013956
509,531,634,544,125.67418191498204
512,540,631,554,119.82069938036582
509,543,630,558,121.92620719107111
508,543,630,557,122.80065146407001
509,541,629,556,120.93386622447825
507,537,633,549,126.57013865837392
